Rouyn-Noranda,Que.,23740,48.2342362,-79.0187836,False
Roxton Falls,Que.,1323,45.566667,-72.516667,False
Russell,Man.,1669,50.7803696,-101.2849376,False
Sackville,N.B.,2848,45.9104839,-64.373419,False
Saint John,N.B.,95902,45.273216,-66.064813,False
Salisbury,N.B.,2208,46.0261436,-65.0435053,False
Salmon Arm,B.C.,11810,50.700385,-119.280047,False
Sarnia,Ont.,79526,42.9848,-82.36059,False
Saskatoon,Sask.,222035,52.129267,-106.670253,False
Sault Ste. Marie,Ont.,67646,46.521858,-84.3460896,False
Sayabec,Que.,1201,48.5636652,-67.6866875,False
